customer_id,acquisition_date,acquisition_channel,platform,campaign_name,ad_set_name,ad_name,age_band,gender,hk_district,language_pref,plan_type,plan_category,monthly_arpu_hkd,contract_months,cross_sell_broadband,cross_sell_entertainment,cross_sell_device_financing,monthly_total_revenue_hkd,status,months_active,churn_date,realized_revenue_hkd,projected_ltv_24mo_hkd
CUST100491,2025-11-05,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,35-44,male,Eastern,Cantonese,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100492,2025-11-01,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,45-54,male,North,English,Roaming_Pass_7d,one-off,168,0,N,N,N,168,repeat_purchase,1,,336,403.0
CUST100493,2025-11-10,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,25-34,female,North,Cantonese,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100494,2025-11-05,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,35-44,female,Kwai Tsing,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100495,2025-11-05,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,25-34,female,Kwun Tong,Cantonese,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100496,2025-11-07,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,35-44,male,Yau Tsim Mong,English,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100497,2025-11-10,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,35-44,male,Yuen Long,English,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100498,2025-11-09,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,35-44,female,Sha Tin,English,Roaming_Pass_7d,one-off,168,0,N,N,N,168,repeat_purchase,1,,336,403.0
CUST100499,2025-11-05,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,55-64,female,Southern,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100500,2025-11-05,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,25-34,male,Wong Tai Sin,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100501,2025-11-04,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,55-64,female,Islands,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100502,2025-11-04,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,55-64,male,Wong Tai Sin,English,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100503,2025-11-09,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,55-64,female,Yuen Long,English,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100504,2025-11-08,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_TravellersGoldenWeek_HK,RoamingPass_Asia_Video_v1_Canto,55-64,male,Tsuen Wan,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100505,2025-11-06,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,25-34,male,Tsuen Wan,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100506,2025-11-06,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,35-44,male,Tuen Mun,Cantonese,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100507,2025-11-11,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,35-44,male,Sham Shui Po,Cantonese,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100508,2025-11-05,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,35-44,male,Kowloon City,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100509,2025-11-09,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,45-54,female,Southern,Mandarin,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100510,2025-11-12,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,35-44,male,Tsuen Wan,English,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100511,2025-11-09,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,45-54,male,Kowloon City,Mandarin,Roaming_Pass_14d,one-off,248,0,N,N,Y,248,completed,0,,248,347.0
CUST100512,2025-11-04,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,45-54,female,Yuen Long,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100513,2025-11-02,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,35-44,male,North,Cantonese,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100514,2025-11-01,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,45-54,male,Tuen Mun,Cantonese,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100515,2025-11-06,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,25-34,female,Southern,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100516,2025-11-10,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,35-44,male,Wong Tai Sin,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100517,2025-11-13,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,45-54,female,Yuen Long,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100518,2025-11-01,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,35-44,male,Wong Tai Sin,Mandarin,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100519,2025-11-03,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,35-44,male,Eastern,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100520,2025-11-09,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,35-44,male,Tsuen Wan,Mandarin,Roaming_Pass_14d,one-off,248,0,N,N,N,248,repeat_purchase,1,,496,595.0
CUST100521,2025-11-09,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,25-34,female,Sham Shui Po,English,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100522,2025-11-05,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,35-44,female,Sham Shui Po,Cantonese,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100523,2025-11-05,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,25-34,male,Yuen Long,Cantonese,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100524,2025-11-09,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,45-54,female,Tsuen Wan,Cantonese,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100525,2025-11-12,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,25-34,female,Kwun Tong,Mandarin,Roaming_Pass_14d,one-off,248,0,N,N,N,248,repeat_purchase,1,,496,595.0
CUST100526,2025-11-09,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,35-44,female,Tai Po,Cantonese,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100527,2025-11-14,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,25-34,female,Central & Western,English,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100528,2025-11-12,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,35-44,male,Wong Tai Sin,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100529,2025-11-12,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,25-34,male,Kwun Tong,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100530,2025-11-03,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,25-34,male,Yau Tsim Mong,English,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100531,2025-11-02,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,35-44,male,Tuen Mun,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100532,2025-11-10,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,45-54,male,Islands,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100533,2025-11-08,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,25-34,female,Sai Kung,Cantonese,Roaming_Pass_14d,one-off,248,0,N,N,N,248,repeat_purchase,1,,496,595.0
CUST100534,2025-11-07,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,25-34,male,Tai Po,English,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100535,2025-11-04,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,45-54,male,Wan Chai,English,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100536,2025-11-12,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,35-44,male,Eastern,English,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100537,2025-11-04,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,45-54,male,Central & Western,Cantonese,Roaming_Pass_14d,one-off,248,0,N,N,N,248,repeat_purchase,1,,496,595.0
CUST100538,2025-11-06,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,35-44,male,Wong Tai Sin,Cantonese,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100539,2025-11-12,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,35-44,male,Sha Tin,Cantonese,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100540,2025-11-06,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,45-54,male,Yau Tsim Mong,Mandarin,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100541,2025-11-03,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,25-34,male,Sham Shui Po,English,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100542,2025-11-04,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,45-54,male,Tai Po,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100543,2025-11-05,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,35-44,female,Southern,English,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100544,2025-11-11,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,35-44,female,Kowloon City,English,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100545,2025-11-04,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,35-44,male,Tsuen Wan,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100546,2025-11-02,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,25-34,female,Tuen Mun,Cantonese,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100547,2025-11-06,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,25-34,male,Wong Tai Sin,Cantonese,Roaming_Pass_14d,one-off,248,0,N,N,N,248,repeat_purchase,1,,496,595.0
CUST100548,2025-11-13,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,35-44,male,Central & Western,Cantonese,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100549,2025-11-04,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,25-34,male,Yuen Long,Cantonese,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100550,2025-11-05,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,35-44,male,Kowloon City,English,Roaming_Pass_14d,one-off,248,0,N,N,N,248,repeat_purchase,1,,496,595.0
CUST100551,2025-11-02,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,25-34,male,Tuen Mun,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100552,2025-11-03,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,35-44,female,Kowloon City,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100553,2025-11-14,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,35-44,male,Tuen Mun,English,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100554,2025-11-09,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,25-34,male,North,Cantonese,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100555,2025-11-04,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,25-34,male,Kwun Tong,Cantonese,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100556,2025-11-08,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,45-54,male,Wong Tai Sin,English,Roaming_Pass_7d,one-off,168,0,N,N,Y,168,completed,0,,168,235.0
CUST100557,2025-11-07,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,35-44,male,Eastern,Cantonese,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100558,2025-11-05,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,35-44,male,Tsuen Wan,Cantonese,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100559,2025-11-12,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,35-44,female,Kowloon City,Cantonese,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100560,2025-11-13,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,45-54,male,Tuen Mun,Cantonese,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100561,2025-11-03,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,35-44,female,Sai Kung,English,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100562,2025-11-14,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,45-54,male,Wong Tai Sin,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,Y,168,completed,0,,168,235.0
CUST100563,2025-11-12,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,25-34,female,Tsuen Wan,Cantonese,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100564,2025-11-06,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,25-34,male,Kwai Tsing,English,Roaming_Pass_7d,one-off,168,0,N,N,Y,168,completed,0,,168,235.0
CUST100565,2025-11-12,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,45-54,male,Kwun Tong,Cantonese,Roaming_Pass_14d,one-off,248,0,N,N,N,248,repeat_purchase,1,,496,595.0
CUST100566,2025-11-01,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,25-34,female,Yau Tsim Mong,Cantonese,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100567,2025-11-07,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,35-44,female,Sai Kung,Cantonese,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100568,2025-11-07,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,25-34,male,Tuen Mun,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,repeat_purchase,1,,336,403.0
CUST100569,2025-11-13,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,45-54,male,Tuen Mun,Cantonese,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100570,2025-11-07,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,45-54,male,Sai Kung,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100571,2025-11-11,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,35-44,male,Tuen Mun,Cantonese,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100572,2025-11-07,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,45-54,female,Kwai Tsing,Cantonese,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100573,2025-11-09,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,35-44,male,Southern,English,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100574,2025-11-14,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,45-54,male,Southern,Cantonese,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100575,2025-11-03,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,35-44,male,Sham Shui Po,English,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100576,2025-11-03,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,35-44,male,Central & Western,Mandarin,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100577,2025-11-08,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,45-54,male,Kwai Tsing,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100578,2025-11-10,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,35-44,female,Sham Shui Po,English,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100579,2025-11-09,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,45-54,female,Kowloon City,Cantonese,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100580,2025-11-02,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,25-34,female,Wong Tai Sin,English,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100581,2025-11-02,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,45-54,female,Sha Tin,English,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100582,2025-11-04,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,35-44,female,North,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,completed,0,,168,235.0
CUST100583,2025-11-09,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,35-44,male,North,Mandarin,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100584,2025-11-04,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,35-44,male,Sai Kung,English,Roaming_Pass_14d,one-off,248,0,N,N,N,248,repeat_purchase,1,,496,595.0
CUST100585,2025-11-06,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,35-44,female,Sham Shui Po,English,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100586,2025-11-03,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,35-44,male,Yuen Long,English,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
CUST100587,2025-11-01,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,35-44,male,Yau Tsim Mong,Cantonese,Roaming_Pass_7d,one-off,168,0,N,N,N,168,repeat_purchase,1,,336,403.0
CUST100588,2025-11-01,paid_social,meta,HK_RoamingPass_Asia_Q4_2025,Roaming_BizTravellers_HK_25-55,RoamingPass_BizTraveller_StaticEN,35-44,male,Eastern,Mandarin,Roaming_Pass_14d,one-off,248,0,N,N,N,248,completed,0,,248,347.0
